"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.7822,16.5196,-14
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.7583,16.5196,-10
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.7344,16.5196,-7
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.7105,16.5196,-5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.6865,16.5196,-4
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.6626,16.5196,0
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.6387,16.5196,2
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.6148,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.5908,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.5669,16.5196,12
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.543,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.5191,16.5196,12
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.4951,16.5196,12
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.4712,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.4473,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.4234,16.5196,13
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.3994,16.5196,12
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.3755,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.3516,16.5196,10
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.3277,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.3037,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.2798,16.5196,8
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.2559,16.5196,6
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.232,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.208,16.5196,6
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.1841,16.5196,6
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.1602,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.1363,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.1123,16.5196,7
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.0884,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.0645,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.0406,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-74.0166,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.9927,16.5196,4
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.9688,16.5196,2
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.9449,16.5196,2
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.9209,16.5196,2
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.897,16.5196,4
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.8731,16.5196,5
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.8492,16.5196,8
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.8252,16.5196,6
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.8013,16.5196,9
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.7774,16.5196,6
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.7535,16.5196,12
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.7295,16.5196,11
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.7056,16.5196,15
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.6817,16.5196,14
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.6578,16.5196,19
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.6338,16.5196,17
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.6099,16.5196,21
"2026-09-09 18:00:00","2026-09-10 06:00:00","HLCY","3000-0 m above ground",-73.586,16.5196,23
